date,value
1989-01-01,18.946449977221956
1989-02-01,18.928828051029114
1989-03-01,18.944708957714685
1989-04-01,19.035013699162068
1989-05-01,19.168230016059162
1989-06-01,19.170992964105483
1989-07-01,19.133472135987493
1989-08-01,19.14459261393146
1989-09-01,19.11664171809203
1989-10-01,19.03807563505439
1989-11-01,19.092081747152605
1989-12-01,19.13867595919522
1990-01-01,18.955232789541906
1990-02-01,18.855368708243503
1990-03-01,18.77655969820149
1990-04-01,18.615136125804533
1990-05-01,18.616135204526994
1990-06-01,18.577485753237205
1990-07-01,18.556270364149164
1990-08-01,18.590309098110048
1990-09-01,18.52092926847885
1990-10-01,18.61533198259541
1990-11-01,18.606598842573906
1990-12-01,18.355877292353867
1991-01-01,18.297816399923867
1991-02-01,18.27032978626105
1991-03-01,18.265167330336105
1991-04-01,18.147704879142445
1991-05-01,18.06962770398932
1991-06-01,17.906237343638747
1991-07-01,17.870559351560978
1991-08-01,17.744943106001458
1991-09-01,17.612368361792637
1991-10-01,17.50516924153332
1991-11-01,17.43483800795873
1991-12-01,17.232749197453792
1992-01-01,17.0657892938156
1992-02-01,16.963334234208624
1992-03-01,16.90345430556554
1992-04-01,16.772880296708625
1992-05-01,16.67321401099636
1992-06-01,16.56649819161523
1992-07-01,16.541047518495166
1992-08-01,16.49731467681035
1992-09-01,16.55566918657181
1992-10-01,16.591169301908256
1992-11-01,16.598523974557274
1992-12-01,16.067035715588368
1993-01-01,16.45031907697361
1993-02-01,16.443203146524596
1993-03-01,16.452354459005512
1993-04-01,16.44631314799129
1993-05-01,16.419439079295753
1993-06-01,16.52566446240706
1993-07-01,16.572138618664024
1993-08-01,16.614011336160107
1993-09-01,16.769077101573245
1993-10-01,16.938480310801825
1993-11-01,17.03713556395355
1993-12-01,16.64729301139165
1994-01-01,17.08544192192305
1994-02-01,17.17663813105673
1994-03-01,17.28655850864422
1994-04-01,17.453295040242807
1994-05-01,17.456478974805563
1994-06-01,17.65816884409399
1994-07-01,17.719210001246445
1994-08-01,17.916690513155583
1994-09-01,18.05614105498531
1994-10-01,18.062953057185968
1994-11-01,18.27079732576557
1994-12-01,18.470722760917255
1995-01-01,18.61606354550051
1995-02-01,18.696279720495365
1995-03-01,18.88614471314909
1995-04-01,19.161902392632634
1995-05-01,19.190771878673228
1995-06-01,19.33043635917972
1995-07-01,19.414455481679756
1995-08-01,19.57349495807407
1995-09-01,19.801633070245067
1995-10-01,19.852245136057046
1995-11-01,20.13073471409688
1995-12-01,20.218231431702453
1996-01-01,20.368322372104377
1996-02-01,20.352946940838244
1996-03-01,20.376458431083794
1996-04-01,20.599954435651
1996-05-01,20.48348605630787
1996-06-01,20.530418337076316
1996-07-01,20.730340430598112
1996-08-01,20.806602043900543
1996-09-01,20.78188642071798
1996-10-01,20.824765404809362
1996-11-01,20.91969095170287
1996-12-01,21.011426867344944
1997-01-01,21.00924772997363
1997-02-01,20.967479615355796
1997-03-01,20.886543353395755
1997-04-01,21.016654308819707
1997-05-01,21.011000274904173
1997-06-01,20.985328443523365
1997-07-01,20.989142266937144
1997-08-01,20.951351400354103
1997-09-01,20.965822085875736
1997-10-01,20.95996572487989
1997-11-01,20.87249028940314
